ER53001,ER53002,ER53017,ER57482,ER58255
3,3220,45,4,2
3,1086,38,7,1
3,3759,36,1,1
3,8666,63,5,1
3,557,60,1,4
3,3874,38,6,1
3,8899,17,2,4
3,1297,33,4,1
3,460,61,0,1
3,1597,59,0,4
3,2492,65,0,1
3,9078,31,2,1
3,4217,21,10,4
3,2680,35,2,4
3,2557,63,1,2
3,1239,65,0,1
3,2967,65,0,1
3,6682,58,10,2
3,3358,39,5,4
3,3547,36,6,1
3,8065,36,0,4
3,777,51,2,1
3,108,32,10,4
3,1047,27,2,4
3,817,54,0,1
3,806,63,0,1
3,1506,36,3,2
3,47,35,1,2
3,374,33,0,1
3,74,31,4,4
3,574,25,4,2
3,821,25,7,2
3,8994,37,4,1
3,2048,59,3,4
3,746,63,2,1
3,1320,39,0,1
3,1084,34,4,1
3,48,90,0,1
3,8842,37,1,4
3,9057,29,4,2
3,2953,25,1,3
3,1849,63,0,1
3,240,64,0,1
3,162,41,2,3
3,6447,41,6,4
3,2614,36,1,1
3,771,34,9,2
3,5130,34,1,3
3,1809,87,3,1
3,5060,61,2,1
3,5447,37,2,1
3,4599,86,0,4
3,3985,59,1,3
3,5668,55,4,1
3,4331,32,5,2
3,6420,29,6,2
3,2315,59,1,1
3,668,54,9,1
3,4377,23,4,2
3,2245,53,2,1
3,3326,45,0,2
3,3407,25,1,4
3,7047,23,5,4
3,6387,86,4,2
3,1973,58,0,1
3,8669,27,6,2
3,8990,25,15,4
3,4321,22,2,2
3,4969,62,99,4
3,5085,57,1,2
3,2421,49,12,2
3,2326,51,7,3
3,2490,53,0,2
3,7660,89,99,4
3,4130,58,4,2
3,1782,66,4,1
3,267,59,11,1
3,1448,32,5,2
3,8125,30,9,2
3,4926,51,4,1
3,3939,69,0,2
3,7639,58,0,2
3,4039,53,8,2
3,4747,37,0,2
3,6213,35,8,4
3,4519,26,4,2
3,4868,41,7,1
3,8192,37,0,3
3,8967,30,9,4
3,6736,31,0,4
3,464,72,0,4
3,7151,85,99,4
3,6703,30,0,1
3,2336,70,2,1
3,4446,39,0,1
3,1092,50,0,2
3,586,75,1,3
3,717,66,4,4
3,1974,53,14,2
3,1293,38,0,4
3,1769,36,0,2
3,703,34,2,2
3,5120,33,0,4
3,1382,33,0,3
3,1403,29,8,4
3,1621,26,10,4
3,1204,58,0,1
3,2810,52,4,4
3,1057,54,7,1
3,4311,32,3,4
3,5061,33,0,4
3,1638,26,3,4
3,2884,26,0,4
3,6178,87,99,4
3,7476,44,3,1
3,2419,42,0,1
3,1464,32,0,2
3,4805,59,1,1
3,3438,56,0,2
3,6889,57,2,1
3,8952,38,11,1
3,4276,34,8,2
3,4997,28,4,2
3,7093,30,99,4
3,7518,30,2,1
3,3804,32,1,4
3,2797,74,12,4
3,7564,27,4,2
3,3459,51,4,1
3,5425,49,4,1
3,5322,24,2,2
3,4564,61,2,1
3,14,85,0,4
3,299,59,0,2
3,4063,58,4,1
3,1115,28,4,1
3,2023,27,8,2
3,1646,26,2,2
3,258,25,4,2
3,286,56,8,1
3,3357,36,0,1
3,3470,84,0,2
3,4710,60,0,2
3,7666,70,10,4
3,3589,40,1,1
3,737,71,0,4
3,2905,68,4,4
3,5017,46,7,2
3,4347,41,2,1
3,619,24,0,3
3,3574,93,99,4
3,6836,59,1,1
3,7999,37,0,3
3,7416,96,99,4
3,6024,60,2,1
3,6973,65,0,1
3,7082,47,0,1
3,8987,65,2,1
3,7305,23,2,2
3,5661,58,3,2
3,7366,69,0,1
3,19,69,4,1
3,3157,18,3,2
3,1822,44,0,1
3,5713,62,99,4
3,1488,71,1,4
3,1982,45,1,2
3,1594,44,2,4
3,2489,37,2,3
3,5853,36,1,4
3,2312,29,4,4
3,1493,60,0,2
3,164,83,2,1
3,2836,53,0,1
3,6020,67,6,4
3,1905,64,0,2
3,4942,62,0,3
3,7970,54,4,4
3,1300,25,1,2
3,8901,42,0,4
3,7795,27,3,2
3,2395,24,0,4
3,7070,65,0,1
3,1770,41,0,1
3,8088,97,8,3
3,7378,34,3,1
3,6406,31,4,2
3,3089,56,1,4
3,7536,33,15,2
3,7435,50,4,4
3,6968,29,3,1
3,3180,80,0,4
3,7184,56,0,4
3,7664,26,7,4
3,618,64,3,1
3,2189,32,2,2
3,676,38,0,1
3,1923,92,4,2
3,603,76,0,1
3,1843,47,6,1
3,2945,46,0,1
3,4037,76,0,1
3,4785,52,2,1
3,5916,48,0,4
3,2477,70,0,2
3,8496,22,0,2
3,3915,48,14,1
3,6645,70,2,1
3,8460,48,2,4
3,6201,44,0,3
3,5906,48,14,1
3,3431,66,0,2
3,3178,64,0,1
3,3967,33,1,4
3,4049,28,5,2
3,3576,53,3,1
3,9076,26,2,2
3,2444,71,0,2
3,5757,45,0,2
3,2287,38,3,1
3,8947,41,0,4
3,7972,35,0,1
3,691,60,0,3
3,889,59,0,1
3,2061,63,0,4
3,1265,41,2,4
3,1459,31,3,4
3,4327,30,2,4
3,3670,24,14,4
3,8488,43,17,4
3,572,36,0,4
3,8361,35,2,4
3,3409,35,4,1
3,5502,53,7,2
3,8467,36,6,2
3,7725,24,4,4
3,8797,32,0,4
3,4743,50,7,1
3,3030,85,1,1
3,3673,26,2,3
3,5620,88,0,2
3,1363,63,0,2
3,1677,59,0,4
3,2203,36,1,2
3,2613,30,0,1
3,3533,65,3,1
3,3371,38,2,3
3,6758,37,3,4
3,5090,39,4,3
3,685,73,1,1
3,4885,36,4,1
3,4104,88,3,4
3,4683,52,3,1
3,21,47,0,2
3,4535,51,0,2
3,8506,26,1,3
3,4993,29,0,2
3,1605,25,2,1
3,2569,27,0,1
3,7466,29,4,3
3,944,63,1,1
3,2201,59,1,1
3,3219,36,0,4
3,285,24,1,1
3,3245,40,4,1
3,8090,43,0,1
3,1161,28,0,1
3,8528,41,6,4
3,4617,64,1,2
3,6919,38,0,3
3,8201,39,3,4
3,2510,67,0,1
3,2602,32,4,4
3,3434,80,1,1
3,8949,28,2,2
3,5543,51,0,4
3,8251,54,5,1
3,2263,26,7,1
3,5905,66,0,4
3,758,46,2,2
3,2279,89,0,2
3,2267,62,0,2
3,8546,57,2,4
3,730,74,1,1
3,1376,27,4,1
3,1631,29,14,2
3,9016,29,2,2
3,848,43,0,4
3,8845,49,6,4
3,7649,30,2,1
3,6806,50,0,4
3,5804,27,2,4
3,6035,52,4,4
3,7401,25,2,3
3,4489,84,3,2
3,9025,66,0,4
3,5983,64,5,1
3,3969,43,4,4
3,4297,41,2,1
3,5700,38,2,4
3,3411,44,6,1
3,3855,66,0,1
3,4109,66,15,4
3,7843,45,2,3
3,4444,56,2,1
3,3982,55,4,1
3,4031,53,2,2
3,4472,32,4,2
3,3911,31,3,2
3,5516,22,7,1
3,3715,78,0,1
3,4120,46,2,4
3,4748,30,1,2
3,4900,30,1,1
3,3895,28,5,1
3,5503,29,0,3
3,8203,50,3,2
3,8127,42,1,2
3,7803,54,4,3
3,6215,52,10,2
3,3838,51,12,2
3,3373,47,2,2
3,8433,42,1,2
3,7074,27,4,1
3,4560,23,2,4
3,3778,85,0,2
3,7753,61,5,1
3,6623,63,0,4
3,6627,34,6,2
3,7700,31,2,1
3,3651,27,1,2
3,3485,32,4,3
3,5512,79,0,1
3,5791,75,0,2
3,4836,36,12,4
3,7896,32,4,4
3,6424,26,9,2
3,5735,56,0,3
3,7688,26,8,3
3,8530,36,6,4
3,3643,70,0,1
3,8768,50,7,4
3,294,76,3,4
3,7603,54,0,4
3,2148,41,0,4
3,3405,29,9,2
3,2941,25,4,4
3,8963,20,2,2
3,2534,27,4,1
3,977,60,12,1
3,6439,96,2,4
3,7813,81,6,2
3,7872,58,2,2
3,6526,43,2,1
3,8464,39,4,4
3,7956,38,4,2
3,7347,36,4,1
3,6597,66,0,1
3,919,62,0,4
3,2378,61,0,1
3,747,60,0,1
3,4092,35,1,1
3,1838,28,0,1
3,3845,26,10,2
3,2044,25,0,4
3,3110,39,0,1
3,798,31,2,1
3,1869,75,0,2
3,2413,46,4,4
3,4620,38,6,4
3,1921,41,2,1
3,8225,67,8,4
3,956,61,0,2
3,71,57,8,1
3,1460,52,18,1
3,454,50,6,4
3,153,40,5,4
3,5371,34,6,1
3,1548,33,8,2
3,1899,33,2,1
3,1851,29,7,2
3,115,59,3,1
3,768,57,2,4
3,7225,51,14,2
3,7934,33,17,4
3,523,46,9,4
3,8769,30,3,1
3,1586,37,0,1
3,8955,32,3,2
3,6708,31,1,4
3,2397,32,4,4
3,7096,26,8,4
3,1213,61,20,2
3,200,32,0,1
3,1971,89,99,4
3,2072,32,2,2
3,858,50,3,1
3,2118,71,0,1
3,2499,37,6,1
3,8831,40,2,1
3,2988,42,10,4
3,489,66,0,1
3,8483,49,0,4
3,3671,31,9,4
3,3600,59,0,2
3,2906,41,6,3
3,8153,30,6,4
3,3141,66,0,2
3,378,37,2,3
3,3121,76,12,4
3,3708,79,99,4
3,1832,57,8,2
3,865,54,2,2
3,1640,52,6,3
3,1875,34,12,4
3,1555,47,2,1
3,2907,46,2,1
3,9051,43,0,4
3,394,62,0,2
3,5769,35,1,2
3,8680,33,6,4
3,910,63,2,3
3,1234,75,0,4
3,2033,59,0,2
3,1379,53,11,3
3,1702,41,4,4
3,1544,39,6,2
3,1688,33,6,2
3,1889,36,2,4
3,521,69,0,4
3,4904,49,4,2
3,6596,44,4,2
3,7034,20,2,2
3,284,77,2,3
3,1120,64,2,1
3,4508,62,2,4
3,9081,39,1,3
3,2504,44,3,1
3,6879,47,3,1
3,4916,67,0,1
3,6106,49,1,1
3,2171,74,4,1
3,1465,52,0,1
3,4602,59,0,1
3,6489,66,0,4
3,2620,48,1,3
3,6313,30,4,1
3,8011,33,0,4
3,1071,52,1,1
3,220,50,0,4
3,7264,26,6,4
3,9037,21,2,4
3,9028,28,0,1
3,8183,32,9,2
3,237,88,0,1
3,184,79,0,1
3,2001,53,2,1
3,6695,51,0,4
3,3648,25,2,2
3,4334,23,1,2
3,3580,53,0,1
3,1703,81,1,2
3,971,59,3,1
3,2536,55,2,2
3,1543,53,4,4
3,2416,28,4,1
3,1178,25,4,2
3,3658,24,2,2
3,4030,22,2,2
3,4040,26,4,1
3,920,26,0,1
3,8158,84,99,4
3,8052,57,9,4
3,3558,62,8,4
3,6555,43,4,4
3,6322,33,3,1
3,4915,41,1,3
3,6983,43,3,1
3,9061,53,2,2
3,6740,46,2,4
3,3817,22,2,2
3,936,71,0,2
3,719,42,0,1
3,2792,71,4,2
3,8968,66,5,4
3,7662,38,3,1
3,3596,86,99,4
3,2821,63,3,2
3,1579,36,4,1
3,7878,48,8,2
3,7955,56,3,1
3,1576,76,2,2
3,5163,49,0,1
3,5464,21,0,2
3,2755,47,4,1
3,8773,29,4,4
3,2426,57,2,4
3,8073,35,0,4
3,6704,31,14,1
3,8721,61,9,4
3,3439,80,2,4
3,1826,47,11,4
3,5607,38,6,4
3,1912,37,0,1
3,8562,34,0,4
3,1466,31,0,4
3,8555,34,10,4
3,8064,31,0,1
3,1029,68,3,2
3,897,47,9,2
3,5929,46,0,2
3,928,45,0,1
3,1005,23,13,2
3,5728,23,4,4
3,6962,20,0,4
3,8481,18,0,4
3,2793,23,0,4
3,2215,45,11,4
3,7286,75,0,4
3,7398,47,2,4
3,1811,58,0,4
3,1788,65,0,1
3,4873,44,3,1
3,679,44,0,2
3,1435,43,0,1
3,8636,37,6,3
3,5403,37,0,4
3,2349,80,0,2
3,161,66,2,4
3,2087,37,13,2
3,6982,59,8,2
3,6273,53,4,2
3,6891,37,1,3
3,6453,28,0,2
3,6087,25,4,2
3,7855,55,0,2
3,6549,35,0,2
3,8552,22,99,3
3,6807,69,7,2
3,8324,50,8,4
3,6245,43,11,1
3,8649,23,2,3
3,7001,67,0,2
3,7005,45,2,2
3,8612,39,0,4
3,7176,24,0,1
3,7331,20,15,2
3,542,67,4,2
3,924,46,18,1
3,4523,59,4,4
3,6939,58,1,1
3,8473,46,10,4
3,8544,32,2,4
3,4656,28,4,2
3,8705,25,13,2
3,8655,33,6,1
3,5920,79,99,4
3,1433,54,3,2
3,1743,30,17,2
3,6499,59,4,2
3,5970,50,2,1
3,8455,49,4,2
3,6769,36,99,4
3,7136,45,4,2
3,4773,59,13,1
3,1072,57,1,4
3,1558,40,0,4
3,921,33,0,1
3,5363,25,0,2
3,1168,62,0,1
3,560,39,0,1
3,5320,55,4,3
3,3176,64,0,2
3,4210,43,2,2
3,1334,53,1,4
3,1737,85,0,4
3,1902,57,0,1
3,2402,30,4,1
3,643,26,2,1
3,2996,52,8,2
3,3124,35,1,1
3,1093,64,20,2
3,6718,43,7,4
3,5133,38,8,4
3,880,40,11,1
3,4626,36,0,4
3,3554,21,13,2
3,4640,21,3,4
3,9002,18,6,4
3,4181,33,6,4
3,494,36,4,1
3,3247,75,13,1
3,3285,29,2,1
3,2775,28,14,4
3,5711,66,4,2
3,3891,38,0,2
3,899,81,1,2
3,8497,54,5,3
3,8642,24,3,1
3,635,33,2,2
3,29,80,0,1
3,3691,60,0,3
3,5817,58,7,4
3,1410,53,5,4
3,4753,32,13,2
3,6137,32,2,4
3,4514,30,0,1
3,8372,30,6,1
3,1353,21,14,2
3,4178,45,19,4
3,3851,30,2,4
3,3207,50,0,1
3,5677,27,4,4
3,6345,47,6,1
3,8141,35,8,4
3,8146,29,4,4
3,6844,28,0,2
3,8752,24,6,4
3,6352,49,5,1
3,7158,42,3,3
3,6873,35,8,1
3,6525,32,0,3
3,1458,51,11,2
3,4183,46,15,4
3,4866,25,0,1
3,2717,21,2,4
3,3849,19,10,2
3,1449,55,2,4
3,4206,39,19,2
3,2257,71,0,4
3,3275,50,0,1
3,1562,36,4,4
3,528,68,5,4
3,5657,76,0,1
3,103,57,5,2
3,4589,82,22,2
3,2745,59,0,2
3,8373,40,2,1
3,4059,37,4,2
3,5699,34,11,2
3,5311,34,12,4
3,1939,30,2,1
3,2214,63,0,1
3,799,74,0,2
3,835,45,2,1
3,986,69,0,1
3,5828,46,8,4
3,1668,41,0,2
3,468,48,1,4
3,1520,54,2,4
3,2874,83,0,2
3,7740,57,2,2
3,2027,38,13,1
3,1136,64,1,1
3,8223,36,2,1
3,8031,33,5,3
3,5992,31,6,4
3,1988,57,1,2
3,1925,37,3,1
3,401,31,4,1
3,2738,68,0,1
3,5986,35,0,1
3,5375,37,1,1
3,5841,33,6,1
3,629,66,1,2
3,1457,45,2,1
3,8745,21,2,2
3,2843,60,0,1
3,5617,37,2,1
3,5984,24,10,4
3,7641,57,1,3
3,7388,30,5,1
3,610,33,1,2
3,6929,32,4,2
3,4168,47,0,2
3,1935,52,1,3
3,2154,25,4,2
3,1510,62,3,1
3,4812,40,0,4
3,7971,35,9,4
3,1031,35,0,2
3,2863,58,2,2
3,3945,29,4,2
3,2910,41,2,3
3,6402,25,1,4
3,7928,24,8,2
3,6518,58,0,1
3,6169,56,0,1
3,6069,33,0,1
3,1148,70,0,1
3,6214,45,2,1
3,3652,39,8,4
3,2674,38,1,4
3,2572,31,8,2
3,1240,64,2,3
3,3295,34,6,1
3,6430,30,4,1
3,3656,53,2,2
3,390,42,2,4
3,7888,39,99,4
3,6021,55,2,1
3,5070,50,0,2
3,4099,30,8,4
3,3912,53,6,1
3,6864,85,99,4
3,1909,64,4,2
3,2867,54,0,4
3,7326,41,10,4
3,5345,34,2,4
3,2139,63,12,1
3,2210,62,0,4
3,1729,64,12,2
3,2478,41,4,2
3,2576,28,3,4
3,1477,66,0,2
3,8123,44,11,4
3,1172,37,0,4
3,7441,40,1,2
3,967,45,2,2
3,733,26,0,2
3,1085,47,4,2
3,5199,49,10,1
3,6176,66,0,1
3,4434,38,0,1
3,4728,36,6,1
3,4798,62,0,3
3,7411,71,0,1
3,1023,50,0,4
3,7287,53,6,4
3,493,79,5,4
3,3114,52,0,1
3,6056,50,4,4
3,1185,34,1,1
3,2697,27,0,2
3,4533,26,1,4
3,849,57,2,1
3,4188,36,0,1
3,8566,26,2,2
3,4402,26,2,4
3,5138,25,0,4
3,4106,20,0,4
3,1329,69,6,1
3,1209,43,0,1
3,872,40,0,1
3,970,58,0,2
3,2529,57,0,4
3,2698,54,0,2
3,3451,29,1,4
3,3179,29,2,2
3,656,28,0,2
3,1936,28,0,4
3,293,32,3,3
3,5265,92,0,2
3,2831,64,4,4
3,5975,56,0,4
3,4360,54,2,3
3,1602,65,0,4
3,3922,36,4,1
3,5793,34,1,1
3,4588,32,2,2
3,3448,28,2,2
3,3996,62,2,4
3,5277,68,2,4
3,4095,52,2,4
3,3680,64,2,4
3,4679,73,0,3
3,6264,52,2,4
3,5404,48,2,1
3,3909,22,2,2
3,3413,61,0,2
3,8526,37,4,1
3,2135,36,4,4
3,3808,34,3,4
3,1661,53,2,1
3,7083,57,9,3
3,4088,34,4,1
3,7341,75,4,4
3,7634,51,1,2
3,7509,50,0,2
3,8405,24,4,2
3,8079,31,2,1
3,7573,61,0,1
3,7785,48,4,2
3,7583,30,6,4
3,7788,28,4,4
3,7575,53,4,1
3,354,67,0,2
3,2167,37,16,2
3,6060,42,6,1
3,2535,68,1,1
3,2434,44,0,1
3,1961,39,2,1
3,2481,43,3,3
3,2368,41,2,4
3,241,73,0,4
3,5813,48,99,2
3,2234,72,3,1
3,963,43,2,1
3,2273,81,1,1
3,5121,26,6,4
3,8734,23,9,2
3,4527,55,6,3
3,2705,35,4,2
3,3067,59,10,1
3,8876,43,4,1
3,411,79,2,2
3,1696,88,3,2
3,5909,62,0,1
3,5021,41,8,4
3,2047,40,6,2
3,7859,47,7,4
3,5029,59,0,1
3,5444,40,7,1
3,5338,36,7,2
3,8399,34,20,4
3,8630,27,0,4
3,7981,48,8,1
3,5351,42,8,3
3,7541,42,0,1
3,5509,30,99,4
3,4075,52,0,1
3,3503,25,3,1
3,863,65,0,2
3,1390,64,0,1
3,2151,41,2,1
3,1546,31,0,4
3,2242,31,0,4
3,6798,29,3,2
3,8366,26,9,4
3,4504,65,0,1
3,2563,61,0,4
3,2571,73,0,2
3,2584,69,0,2
3,2401,31,0,2
3,7779,84,4,4
3,6534,48,1,4
3,2353,52,6,1
3,7750,68,0,1
3,508,81,0,2
3,8610,93,99,4
3,702,52,4,2
3,4121,21,12,2
3,4490,63,2,2
3,926,86,99,2
3,2978,34,0,4
3,3133,34,6,4
3,5290,28,1,1
3,8441,22,2,4
3,8308,44,0,1
3,2427,33,0,4
3,978,32,0,3
3,8833,54,2,3
3,6814,96,99,4
3,6783,66,7,2
3,7948,60,0,2
3,7998,43,9,2
3,8002,38,0,1
3,7202,40,1,1
3,7913,36,6,1
3,8178,22,2,1
3,361,79,0,1
3,310,42,2,1
3,873,85,0,4
3,6970,35,3,1
3,6566,34,0,2
3,2780,64,0,1
3,7883,35,9,4
3,4521,54,1,1
3,8102,63,0,1
3,1710,58,6,4
3,3341,58,99,4
3,4953,61,0,2
3,4226,39,13,2
3,4209,40,8,3
3,8462,81,0,4
3,4938,37,2,2
3,5773,82,0,2
3,247,61,0,2
3,651,58,1,1
3,3126,35,2,1
3,9086,33,2,1
3,7869,33,0,2
3,4191,83,1,3
3,5484,57,0,3
3,7570,52,2,1
3,5535,27,0,1
3,7884,25,3,2
3,4666,35,0,1
3,7821,24,2,1
3,2066,63,5,4
3,2284,60,0,1
3,5228,77,4,4
3,3248,89,2,2
3,2922,62,2,1
3,2631,58,5,1
3,1945,65,6,4
3,6514,36,0,4
3,3853,36,0,4
3,2452,35,0,1
3,2493,34,0,4
3,3382,56,0,1
3,6223,33,2,1
3,7568,39,1,4
3,3471,32,2,3
3,2579,31,4,1
3,4657,36,8,4
3,4366,88,0,4
3,1707,59,2,1
3,1346,58,0,1
3,4707,55,9,4
3,4148,46,6,1
3,5834,34,2,4
3,8589,34,4,4
3,69,75,2,2
3,2893,73,24,4
3,2289,72,0,2
3,3958,43,2,2
3,7850,40,1,4
3,7418,39,1,2
3,4723,37,0,3
3,2814,35,0,1
3,3099,60,8,2
3,1253,25,4,4
3,4016,58,0,1
3,4494,36,2,1
3,3720,75,1,3
3,483,81,0,2
3,5534,59,4,4
3,1109,29,6,1
3,3061,28,2,4
3,3106,28,2,4
3,4782,26,0,2
3,6093,26,3,2
3,5789,23,5,4
3,3139,52,2,4
3,5419,63,8,1
3,8851,26,0,4
3,1153,77,0,2
3,3322,45,0,1
3,2121,54,1,1
3,1397,22,7,2
3,1081,27,5,3
3,3751,65,3,1
3,1173,29,5,3
3,7648,73,1,4
3,1662,50,4,1
3,2519,33,0,4
3,6023,59,0,1
3,5820,30,2,1
3,2891,61,0,1
3,3134,39,5,4
3,3003,35,3,4
3,2962,29,6,2
3,4711,60,0,4
3,2808,42,2,1
3,7595,40,6,1
3,8868,40,0,4
3,5608,49,2,1
3,2852,39,4,4
3,4658,51,7,2
3,3961,25,3,2
3,7758,24,2,2
3,5093,26,4,3
3,3531,66,4,4
3,5046,40,0,1
3,6820,38,9,3
3,3372,35,0,1
3,7126,32,0,1
3,3959,64,0,4
3,1565,62,0,2
3,836,61,1,1
3,631,66,0,1
3,2290,40,4,1
3,2660,42,0,1
3,2518,38,0,1
3,2216,40,2,2
3,1445,37,0,1
3,5291,36,4,1
3,1793,36,2,1
3,552,34,3,1
3,2854,31,1,2
3,7206,31,2,1
3,2356,30,2,2
3,3127,28,4,2
3,1000,27,4,1
3,951,62,0,2
3,1245,59,1,1
3,4811,33,2,1
3,2428,38,0,1
3,1914,34,0,1
3,5299,69,0,1
3,2540,47,1,1
3,4678,51,4,2
3,5348,44,0,4
3,6649,43,0,1
3,2017,59,9,2
3,7327,21,1,4
3,4078,66,0,1
3,5475,49,4,2
3,3936,44,6,1
3,7050,37,1,3
3,4137,32,2,4
3,1721,81,1,4
3,1759,54,5,4
3,4155,27,0,2
3,1592,24,4,4
3,5307,57,2,1
3,8191,52,99,4
3,1951,53,99,4
3,6613,43,99,1
3,1582,50,0,4
3,6955,30,4,1
3,3583,70,0,1
3,6443,66,2,1
3,5072,61,1,4
3,9054,36,0,1
3,4089,34,4,2
3,8661,46,9,1
3,1771,55,0,3
3,2644,40,2,3
3,1699,91,0,2
3,2199,65,0,2
3,6040,44,9,1
3,6481,31,0,1
3,4309,77,0,1
3,1048,78,4,2
3,1786,56,0,1
3,4607,43,0,3
3,8253,73,0,2
3,7609,48,0,4
3,6538,58,1,2
3,8980,49,8,4
3,2311,49,0,2
3,3933,73,11,2
3,829,20,2,4
3,5862,19,2,1
3,315,69,2,3
3,8561,36,5,4
3,8163,36,7,1
3,7710,35,0,1
3,5310,30,0,1
3,7407,60,0,1
3,7642,28,8,1
3,2592,63,0,4
3,1897,43,0,2
3,7450,68,2,4
3,4425,47,4,1
3,4928,69,6,4
3,6832,63,8,2
3,8156,53,2,4
3,3711,51,99,4
3,8925,32,2,4
3,4554,23,2,4
3,5794,36,0,2
3,6965,40,6,3
3,1725,54,2,2
3,8331,23,11,1
3,3284,62,4,2
3,3728,38,1,4
3,8670,34,8,4
3,4837,66,5,4
3,4084,72,0,4
3,2143,51,3,4
3,3714,73,2,4
3,8658,42,11,1
3,8103,25,1,4
3,4595,62,0,1
3,6833,27,5,4
3,4022,84,99,4
3,724,54,2,2
3,6652,65,4,1
3,3476,69,4,4
3,7963,56,0,4
3,3249,61,0,2
3,5231,58,12,1
3,1194,55,4,1
3,6670,52,1,2
3,1577,64,3,1
3,3440,40,24,2
3,2056,37,2,1
3,3195,34,6,1
3,8736,30,2,2
3,7115,26,2,1
3,7104,24,4,2
3,8738,51,18,4
3,667,56,9,1
3,3888,38,8,4
3,1089,33,6,4
3,8585,43,6,1
3,824,45,0,1
3,6260,47,4,3
3,295,38,2,3
3,2715,29,6,4
3,1417,38,5,3
3,8242,64,2,1
3,2407,72,1,1
3,9044,43,2,4
3,9048,47,3,4
3,1687,51,2,1
3,4650,38,2,1
3,2677,25,6,4
3,1107,41,10,4
3,2381,66,5,4
3,1127,55,5,1
3,305,60,2,2
3,424,51,6,4
3,965,49,4,2
3,7055,55,0,1
3,2943,49,2,2
3,6131,59,1,1
3,5722,32,3,1
3,5683,64,0,4
3,5979,28,4,4
3,4221,65,0,1
3,5472,34,0,1
3,2230,47,0,3
3,8430,27,4,2
3,2384,67,4,1
3,3826,90,99,4
3,1405,67,0,1
3,8508,35,2,4
3,8273,30,0,1
3,4173,26,6,4
3,3650,57,0,4
3,138,52,2,1
3,509,42,0,4
3,6530,53,4,3
3,8159,47,13,2
3,6091,28,0,1
3,6655,24,2,2
3,7907,57,5,4
3,1251,27,4,1
3,558,62,0,2
3,84,88,2,4
3,2989,61,3,2
3,2737,60,0,1
3,3145,39,1,3
3,3954,38,4,4
3,3414,37,6,2
3,5751,33,0,4
3,1828,78,5,2
3,9094,43,99,4
3,5763,64,0,1
3,6422,29,0,2
3,2683,35,4,1
3,6431,68,0,4
3,139,60,0,1
3,539,66,1,1
3,7510,45,0,1
3,2260,66,9,2
3,1276,41,0,4
3,4458,38,8,1
3,416,62,0,2
3,364,56,19,2
3,1996,54,0,2
3,436,52,7,4
3,533,49,10,1
3,2908,34,13,2
3,8422,32,6,2
3,445,32,18,2
3,1584,29,6,4
3,891,29,99,4
3,942,39,4,2
3,2469,22,1,2
3,600,21,0,2
3,1643,39,4,2
3,8756,33,6,2
3,3237,35,0,4
3,575,34,20,4
3,5355,21,11,4
3,5042,44,2,4
3,3686,30,4,2
3,3365,28,7,4
3,3807,25,17,4
3,8759,35,18,4
3,5903,66,6,4
3,1895,47,1,4
3,3019,52,4,4
3,501,78,10,2
3,1199,58,2,2
3,2111,55,0,4
3,993,38,10,4
3,1012,39,0,4
3,3943,49,99,4
3,2606,25,4,3
3,5590,22,4,2
3,6550,33,10,2
3,6647,33,12,1
3,2422,42,2,4
3,52,70,0,1
3,2523,44,1,2
3,3230,41,0,2
3,2310,74,0,1
3,3087,78,1,2
3,7680,48,0,4
3,6977,29,6,4
3,7228,28,0,4
3,5294,23,1,4
3,2819,57,0,4
3,4856,44,4,4
3,6166,23,0,4
3,5847,37,4,4
3,3597,33,0,2
3,7381,32,99,4
3,3058,55,6,4
3,3156,63,0,4
3,8720,26,3,4
3,4245,25,0,4
3,1154,63,99,2
3,1411,35,0,2
3,5477,30,2,2
3,6180,41,1,3
3,1508,66,5,1
3,8861,47,2,4
3,1784,43,0,1
3,3015,41,6,1
3,7547,45,12,2
3,3752,57,0,2
3,4131,38,5,1
3,5672,36,9,1
3,8130,32,5,2
3,8583,20,15,4
3,3717,36,9,4
3,3743,60,15,1
3,8573,44,2,2
3,4169,37,3,2
3,4413,68,0,4
3,1220,72,0,2
3,1774,49,2,1
3,2595,46,0,4
3,4801,28,2,4
3,2582,74,1,4
3,2187,78,2,2
3,4558,55,0,1
3,6233,47,2,1
3,8465,34,0,2
3,8060,29,3,2
3,8320,27,9,2
3,4578,53,2,1
3,6068,55,4,1
3,4672,50,6,1
3,4277,33,2,1
3,5670,25,4,1
3,37,93,0,2
3,7631,34,4,2
3,914,66,0,3
3,7,58,1,1
3,2358,89,2,2
3,4174,69,0,1
3,5003,69,2,3
3,7102,64,0,2
3,3687,39,2,2
3,5583,35,2,1
3,7062,25,0,2
3,716,66,0,3
3,8019,45,1,4
3,5356,43,1,4
3,4854,71,2,4
3,7336,54,0,4
3,6782,52,2,4
3,6654,50,8,4
3,3079,46,2,2
3,5866,42,10,4
3,5806,31,1,4
3,8285,29,14,4
3,7112,26,7,4
3,6876,23,13,4
3,6585,28,13,4
3,3181,35,0,4
3,5507,31,1,4
3,3569,70,1,1
3,1547,44,4,1
3,8370,48,2,3
3,8534,45,3,4
3,7412,90,99,4
3,7003,61,13,2
3,5948,85,99,4
3,4877,69,4,1
3,4215,37,5,3
3,170,84,8,1
3,3307,61,6,1
3,2684,60,0,4
3,564,51,2,1
3,7278,32,0,4
